ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,fiberMag_u,fiberMag_g,fiberMag_r,fiberMag_i,fiberMag_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z
1.05000468,0.50871389,22.932404,21.796919,21.080971,20.820036,20.478304,23.212507,21.870558,21.063131,20.721569,20.620506,21.39559,21.608458,20.260681,20.236687,19.317957
1.05110061,0.57017942,24.330057,22.916254,22.299835,21.802931,21.848047,23.607107,23.091085,22.342636,21.511713,21.501085,22.722834,22.616621,21.929382,20.747051,22.476357
1.05115375,0.60197432,22.852215,22.741032,22.011869,21.512873,20.936876,23.288723,23.206732,22.506306,21.648531,21.133814,23.700397,23.060236,22.499001,21.319929,21.000751
1.0470553,0.54086382,25.013248,24.748096,22.636288,21.331175,20.62735,25.267759,24.773012,22.674709,21.554911,20.658766,24.978338,27.494772,22.618246,21.297504,20.246922
1.04780321,0.5890781,23.431814,23.577404,21.910873,21.633904,21.325092,23.714226,23.381407,21.915234,21.648037,21.451723,22.191853,22.731171,21.465361,21.377451,21.231524
1.0481481,0.5803828,23.536654,24.308603,22.755117,23.517025,22.335161,23.787952,24.179352,23.528294,23.484873,23.691942,23.430445,22.101398,23.029957,22.096453,22.467531
1.0504165,0.55733928,24.540285,23.458658,21.440226,20.725092,20.447769,23.67065,23.705805,21.461445,20.705568,20.419655,20.469126,28.804277,20.013983,19.28931,19.160988
1.05041651,0.55733925,24.539785,23.459112,21.442806,20.729689,20.450792,23.559927,23.657415,21.472086,20.712654,20.445551,24.28125,24.467621,20.518137,19.701078,19.70369
1.04921629,0.5579141,24.570742,23.704777,22.284687,21.405231,20.994333,25.233246,23.712614,22.624998,21.544548,21.307215,26.868536,24.958092,21.68125,20.811674,21.788725
1.05096958,0.54055249,23.678543,23.521997,22.849047,21.723078,21.428848,23.483335,23.635923,22.667603,21.605722,21.273449,20.637203,26.681927,21.81978,20.963755,20.011808
